#    x_shift     y_shift   expansion         E_unrelaxed           E_relaxed
         1.0      0.5625         1.5       -454.67415603       -471.04098923
         1.0      0.5625         2.0       -453.85524905       -468.82402426
         1.0       0.625        -1.0       -405.61624284       -466.83807814
         1.0       0.625        -0.5       -433.99519771       -473.94663109
         1.0       0.625         0.0       -449.97589381       -477.11299411
         1.0       0.625         0.5       -457.51104436       -477.08131893
         1.0       0.625         1.0       -459.48459473       -474.69043483
         1.0       0.625         1.5       -458.40489076       -471.18958862
         1.0       0.625         2.0       -455.95697379       -469.28497487
         1.0      0.6875        -1.0       -420.40994935        -466.8822079
         1.0      0.6875        -0.5       -451.05962468       -474.40835578
         1.0      0.6875         0.0       -464.48442941       -477.65581871
         1.0      0.6875         0.5       -467.88675105       -477.50078184
         1.0      0.6875         1.0       -466.73451745       -475.17454593
         1.0      0.6875         1.5       -463.85336503       -471.86333501
         1.0      0.6875         2.0        -459.8096904       -468.83197763
         1.0        0.75        -1.0       -395.72567083       -464.05170684
         1.0        0.75        -0.5       -439.49330866       -472.27275415
         1.0        0.75         0.0       -460.83888669       -476.34380083
         1.0        0.75         0.5       -467.65087515       -476.79700599
         1.0        0.75         1.0       -467.43415479       -475.64626011
         1.0        0.75         1.5       -464.62917852       -472.66565464
         1.0        0.75         2.0       -460.59273392       -468.62843242
         1.0      0.8125        -1.0       -371.28505252       -460.44809833
         1.0      0.8125        -0.5        -419.0106021       -468.44047596
         1.0      0.8125         0.0       -445.32915118       -474.63204908
         1.0      0.8125         0.5       -456.82767724       -476.86018974
         1.0      0.8125         1.0       -459.96651367       -475.51651365
         1.0      0.8125         1.5       -459.10337552       -472.65486776
         1.0      0.8125         2.0       -456.77583628       -469.27432372
         1.0       0.875        -1.0       -354.56964355       -462.14421576
         1.0       0.875        -0.5       -399.55010694       -469.51241166
         1.0       0.875         0.0        -428.4058403       -473.65275349
         1.0       0.875         0.5       -445.31672352       -475.14325224
         1.0       0.875         1.0       -453.02704927       -474.34266771
         1.0       0.875         1.5       -454.71517527       -471.00977634
         1.0       0.875         2.0        -453.9352152       -469.70054296
         1.0      0.9375        -1.0       -390.56973839       -466.20221499
         1.0      0.9375        -0.5       -421.92161425       -473.21945393
         1.0      0.9375         0.0       -441.63151899       -476.47359018
         1.0      0.9375         0.5       -452.54316432       -476.48263813
         1.0      0.9375         1.0       -456.68938287        -474.3912787
         1.0      0.9375         1.5       -456.68441487        -470.7654814
         1.0      0.9375         2.0       -454.92183115        -466.8379154
         1.0         1.0        -1.0       -421.03237127       -467.02000042
         1.0         1.0        -0.5        -449.3287498       -474.29558088
         1.0         1.0         0.0       -461.99785976       -477.56347778
         1.0         1.0         0.5       -465.57850973       -477.41484747
         1.0         1.0         1.0       -464.79888513       -474.92758887
         1.0         1.0         1.5       -462.23027995       -471.22362791
         1.0         1.0         2.0       -458.57098223       -467.85889118
